Unnamed: 0,page_id,title,attribute,text_offset_start_line_id,text_offset_start_offset,text_text,html_offset_start_line_id,html_offset_start_offset,html_text,text_offset_end_line_id,text_offset_end_offset,html_offset_end_line_id,html_offset_end_offset,system_03011,system_10011,system_05010,system_07011,system_02010,system_01011,text_offset_start,text_offset_end,html_offset_start,html_offset_end,correct,cleaned_text,crowd_ans_x,page_id_x,count_yes_x,count_no_x,count_na_x,MV,page_id_y,count_yes_y,count_no_y,count_na_y,index_id,system_true_count,system_false_count,system_out,system_dicision,crowd_ans_y,crowd_dicision,text
959,2358976.0,グリムスヴォトン,['所在地'],70,0,ヴァトナヨークトル氷河の氷冠の北西側の,70,148,"ヴァトナヨークトル氷河</a>の<a href=""/index.php/%E6%B0%B7%E5%B8%BD"" title=""氷帽"">氷冠</a>の北西側の",70,19,70,226,False,False,False,False,True,False,3258,3277,14549,14627,False,ヴァトナヨークトル氷河の氷冠の北西側の,"no,yes,yes,yes,yes,yes,yes,yes,no,yes",False,False,False,False,False,False,False,False,False,1959,1,5,0.16666666666666666,False,"['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",True,"['ヴァトナヨークトル', '氷河', 'の', '氷', '冠', 'の', '北西', '側', 'の']"
960,2358976.0,グリムスヴォトン,['所在地'],70,0,ヴァトナヨークトル氷河の氷冠の北西側のアイスランド中央高地,70,148,"ヴァトナヨークトル氷河</a>の<a href=""/index.php/%E6%B0%B7%E5%B8%BD"" title=""氷帽"">氷冠</a>の北西側の<a href=""/index.php/%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%A9%E3%83%B3%E3%83%89%E4%B8%AD%E5%A4%AE%E9%AB%98%E5%9C%B0"" title=""アイスランド中央高地"">アイスランド中央高地",70,29,70,367,False,False,True,True,False,False,3258,3287,14549,14768,False,ヴァトナヨークトル氷河の氷冠の北西側のアイスランド中央高地,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1960,2,4,0.3333333333333333,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['ヴァトナヨークトル', '氷河', 'の', '氷', '冠', 'の', '北西', '側', 'の', 'アイスランド', '中央', '高地']"
961,2358976.0,グリムスヴォトン,['島'],39,26,北緯64.42000度,39,599,北緯64.42000度,39,37,39,610,False,True,False,False,False,False,2614,2625,6891,6902,False,北緯6442000度,"no,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1961,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['北緯', '64', '.', '42000', '度']"
962,2358976.0,グリムスヴォトン,['島'],39,101,北緯64.42000度,39,1471,北緯64.42000度,39,112,39,1482,False,True,False,False,False,False,2689,2700,7763,7774,False,北緯6442000度,"no,no,yes,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1962,1,5,0.16666666666666666,False,"['no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['北緯', '64', '.', '42000', '度']"
963,2358976.0,グリムスヴォトン,"['座標', '・', '緯度']",39,26,北緯64.42000度,39,599,北緯64.42000度,39,37,39,610,True,False,True,True,True,False,2614,2625,6891,6902,False,北緯6442000度,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1963,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '64', '.', '42000', '度']"
964,2358976.0,グリムスヴォトン,"['座標', '・', '緯度']",39,101,北緯64.42000度,39,1471,北緯64.42000度,39,112,39,1482,True,False,True,True,True,False,2689,2700,7763,7774,False,北緯6442000度,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1964,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '64', '.', '42000', '度']"
965,2358976.0,グリムスヴォトン,"['座標', '・', '緯度']",69,6,北緯64度25分,69,9,北緯64度25分,69,14,69,17,True,True,True,True,True,False,3223,3231,14366,14374,False,北緯64度25分,"no,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1965,5,1,0.8333333333333334,True,"['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '64', '度', '25', '分']"
966,2358976.0,グリムスヴォトン,['島'],39,0,北緯64度25分12秒,39,395,北緯64度25分12秒,39,11,39,406,False,True,False,False,False,False,2588,2599,6687,6698,False,北緯64度25分12秒,"no,no,no,no,no,nan,yes,no,no,no",False,False,False,False,False,False,False,False,False,1966,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'nan', 'yes', 'no', 'no', 'no']",False,"['北緯', '64', '度', '25', '分', '12', '秒']"
967,2358976.0,グリムスヴォトン,['島'],39,75,北緯64度25分12秒,39,1267,北緯64度25分12秒,39,86,39,1278,False,True,False,False,False,False,2663,2674,7559,7570,False,北緯64度25分12秒,"yes,no,no,no,no,yes,no,no,no,no",False,False,False,False,False,False,False,False,False,1967,1,5,0.16666666666666666,False,"['yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",False,"['北緯', '64', '度', '25', '分', '12', '秒']"
968,2358976.0,グリムスヴォトン,"['座標', '・', '緯度']",39,0,北緯64度25分12秒,39,395,北緯64度25分12秒,39,11,39,406,True,False,True,True,True,False,2588,2599,6687,6698,False,北緯64度25分12秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1968,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '64', '度', '25', '分', '12', '秒']"
969,2358976.0,グリムスヴォトン,"['座標', '・', '緯度']",39,75,北緯64度25分12秒,39,1267,北緯64度25分12秒,39,86,39,1278,True,False,True,True,True,False,2663,2674,7559,7570,False,北緯64度25分12秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1969,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['北緯', '64', '度', '25', '分', '12', '秒']"
970,2358976.0,グリムスヴォトン,['種類'],47,12,山,47,214,山,47,13,47,215,False,True,False,False,True,False,2985,2986,11599,11600,False,山,"no,yes,no,no,nan,no,yes,yes,no,no",False,False,False,False,False,False,False,False,False,1970,2,4,0.3333333333333333,False,"['no', 'yes', 'no', 'no', 'nan', 'no', 'yes', 'yes', 'no', 'no']",False,['山']
971,2358976.0,グリムスヴォトン,['成因'],109,172,性,109,310,性,109,173,109,311,False,False,False,False,True,False,5406,5407,24231,24232,False,性,"yes,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1971,1,5,0.16666666666666666,False,"['yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,['性']
972,2358976.0,グリムスヴォトン,['種類'],45,5,氷底湖,45,141,氷底湖,45,8,45,144,False,True,False,False,True,False,2955,2958,11143,11146,True,氷底湖,"yes,yes,yes,yes,yes,yes,yes,yes,no,yes",False,False,False,False,False,False,False,False,False,1972,2,4,0.3333333333333333,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",True,"['氷', '底', '湖']"
973,2358976.0,グリムスヴォトン,"['流入', '・', '流出', '河川']",70,9,氷河,70,157,氷河,70,11,70,159,False,False,False,False,True,False,3267,3269,14558,14560,False,氷河,"no,no,no,no,yes,nan,yes,no,yes,no",False,False,False,False,False,False,False,False,False,1973,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'yes', 'nan', 'yes', 'no', 'yes', 'no']",False,['氷河']
974,2358976.0,グリムスヴォトン,['成因'],48,84,氷河に覆われた火口において、氷が溶けて水となっているために,48,666,"氷河に覆われた<a href=""/index.php/%E7%81%AB%E5%8F%A3"" title=""火口"">火口</a>において、氷が溶けて水となっているために",48,113,48,750,True,False,False,False,False,False,3070,3099,12288,12372,False,氷河に覆われた火口において、氷が溶けて水となっているために,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1974,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['氷河', 'に', '覆わ', 'れ', 'た', '火口', 'において', '、', '氷', 'が', '溶け', 'て', '水', 'と', 'なっ', 'て', 'いる', 'ため', 'に']"
975,2358976.0,グリムスヴォトン,['種類'],76,36,氷河湖,76,272,氷河湖,76,39,76,275,False,False,False,True,False,False,3708,3711,17012,17015,False,氷河湖,"no,no,no,nan,yes,yes,no,yes,yes,yes",False,False,False,False,False,False,False,False,False,1975,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'nan', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",False,"['氷河', '湖']"
976,2358976.0,グリムスヴォトン,['種類'],48,79,湖,48,661,湖,48,80,48,662,True,True,True,True,True,False,3065,3066,12283,12284,True,湖,"yes,yes,yes,yes,yes,yes,nan,yes,yes,yes",False,False,False,False,False,False,False,False,False,1976,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'nan', 'yes', 'yes', 'yes']",True,['湖']
977,2358976.0,グリムスヴォトン,['種類'],69,0,湖,69,3,湖,69,1,69,4,False,False,False,False,True,False,3217,3218,14360,14361,False,湖,"yes,yes,no,nan,no,yes,no,yes,yes,yes",False,False,False,False,False,False,False,False,False,1977,1,5,0.16666666666666666,False,"['yes', 'yes', 'no', 'nan', 'no', 'yes', 'no', 'yes', 'yes', 'yes']",False,['湖']
978,2358976.0,グリムスヴォトン,['種類'],48,91,火口,48,724,火口,48,93,48,726,False,False,False,False,True,False,3077,3079,12346,12348,False,火口,"no,no,no,no,no,nan,no,no,no,no",False,False,False,False,False,False,False,False,False,1978,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'nan', 'no', 'no', 'no', 'no']",False,['火口']
979,2358976.0,グリムスヴォトン,['種類'],48,123,火口,48,760,火口,48,125,48,762,False,False,False,False,True,False,3109,3111,12382,12384,False,火口,"no,no,no,no,yes,no,no,no,no,nan",False,False,False,False,False,False,False,False,False,1979,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'nan']",False,['火口']
980,2358976.0,グリムスヴォトン,['幅'],39,38,西経17.33000度,39,611,西経17.33000度,39,49,39,622,False,True,False,False,False,False,2626,2637,6903,6914,False,西経1733000度,"no,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1980,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['西経', '17', '.', '33000', '度']"
981,2358976.0,グリムスヴォトン,['幅'],39,113,西経17.33000度,39,1483,西経17.33000度,39,124,39,1494,False,True,False,False,False,False,2701,2712,7775,7786,False,西経1733000度,"no,no,no,no,no,no,no,no,yes,no",False,False,False,False,False,False,False,False,False,1981,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",False,"['西経', '17', '.', '33000', '度']"
982,2358976.0,グリムスヴォトン,"['座標', '・', '経度']",39,38,西経17.33000度,39,611,西経17.33000度,39,49,39,622,True,False,True,True,True,False,2626,2637,6903,6914,False,西経1733000度,"yes,yes,yes,no,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1982,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['西経', '17', '.', '33000', '度']"
983,2358976.0,グリムスヴォトン,"['座標', '・', '経度']",39,113,西経17.33000度,39,1483,西経17.33000度,39,124,39,1494,True,False,True,True,True,False,2701,2712,7775,7786,False,西経1733000度,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1983,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['西経', '17', '.', '33000', '度']"
984,2358976.0,グリムスヴォトン,['幅'],39,12,西経17度19分48秒,39,438,西経17度19分48秒,39,23,39,449,False,True,False,False,False,False,2600,2611,6730,6741,False,西経17度19分48秒,"no,no,no,no,no,no,no,yes,no,no",False,False,False,False,False,False,False,False,False,1984,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",False,"['西経', '17', '度', '19', '分', '48', '秒']"
985,2358976.0,グリムスヴォトン,['幅'],39,87,西経17度19分48秒,39,1310,西経17度19分48秒,39,98,39,1321,False,True,False,False,False,False,2675,2686,7602,7613,False,西経17度19分48秒,"yes,yes,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,1985,1,5,0.16666666666666666,False,"['yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['西経', '17', '度', '19', '分', '48', '秒']"
986,2358976.0,グリムスヴォトン,"['座標', '・', '経度']",39,12,西経17度19分48秒,39,438,西経17度19分48秒,39,23,39,449,True,False,True,True,True,False,2600,2611,6730,6741,False,西経17度19分48秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1986,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['西経', '17', '度', '19', '分', '48', '秒']"
987,2358976.0,グリムスヴォトン,"['座標', '・', '経度']",39,87,西経17度19分48秒,39,1310,西経17度19分48秒,39,98,39,1321,True,False,True,True,True,False,2675,2686,7602,7613,False,西経17度19分48秒,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1987,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['西経', '17', '度', '19', '分', '48', '秒']"
988,2358976.0,グリムスヴォトン,"['座標', '・', '経度']",69,15,西経17度20分,69,18,西経17度20分,69,23,69,26,True,True,True,True,True,False,3232,3240,14375,14383,False,西経17度20分,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1988,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['西経', '17', '度', '20', '分']"
989,3542688.0,サザンインディアン湖,['面積'],36,2,"2,247 km2",36,9,"2,247 km2",36,11,36,18,True,True,True,True,True,False,2363,2372,5443,5452,True,"2,247 km2","yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1989,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['2', ',', '247', '▁', 'km', '2']"
990,3542688.0,サザンインディアン湖,"['貯水', '量']",40,2,23.4 km3,40,6,23.4 km3,40,10,40,14,True,True,False,False,True,False,2441,2449,5551,5559,True,234 km3,"yes,yes,yes,yes,yes,yes,nan,yes,yes,yes",False,False,False,False,False,False,False,False,False,1990,3,3,0.5,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'nan', 'yes', 'yes', 'yes']",True,"['23', '.', '4', '▁', 'km', '3']"
991,3542688.0,サザンインディアン湖,"['水面', '標高']",36,23,258m,36,30,258m,36,27,36,34,True,True,True,True,True,False,2384,2388,5464,5468,True,258m,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1991,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['258', 'm']"
992,3542688.0,サザンインディアン湖,"['周囲', '長']",41,3,"3,798 km",41,7,"3,798 km",41,11,41,15,False,True,False,False,True,False,2453,2461,5572,5580,True,"3,798 km","yes,yes,yes,yes,yes,yes,no,yes,yes,yes",False,False,False,False,False,False,False,False,False,1992,2,4,0.3333333333333333,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",True,"['3', ',', '798', '▁', 'km']"
993,3542688.0,サザンインディアン湖,"['長', 'さ']",41,3,"3,798 km",41,7,"3,798 km",41,11,41,15,False,False,False,False,True,False,2453,2461,5572,5580,False,"3,798 km","yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1993,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['3', ',', '798', '▁', 'km']"
994,3542688.0,サザンインディアン湖,"['最大', '水深']",39,4,30 m,39,8,30 m,39,8,39,12,True,True,True,True,True,False,2435,2439,5536,5540,True,30 m,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1994,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['30', '▁', 'm']"
995,3542688.0,サザンインディアン湖,"['平均', '水深']",38,4,9.8 m,38,12,9.8 m,38,9,38,17,True,True,True,False,True,False,2426,2431,5518,5523,True,98 m,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1995,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['9', '.', '8', '▁', 'm']"
996,3542688.0,サザンインディアン湖,['国'],35,11,カナダ,35,82,カナダ,35,14,35,85,True,True,True,True,True,False,2330,2333,5163,5166,True,カナダ,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,1996,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,['カナダ']
997,3542688.0,サザンインディアン湖,"['湖岸', 'の', '地域', '区分']",42,65,サウ,42,213,サウ,42,67,42,215,False,True,False,False,False,False,2526,2528,5803,5805,False,サウ,"no,no,no,yes,no,no,nan,yes,no,no",False,False,False,False,False,False,False,False,False,1997,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'yes', 'no', 'no', 'nan', 'yes', 'no', 'no']",False,['サウ']
998,3542688.0,サザンインディアン湖,"['湖岸', 'の', '地域', '区分']",42,19,サウスインディアンレイク,42,167,サウスインディアンレイク,42,31,42,179,True,True,False,False,False,False,2480,2492,5757,5769,False,サウスインディアンレイク,"yes,yes,no,yes,yes,yes,yes,yes,yes,no",False,False,False,False,False,False,False,False,False,1998,2,4,0.3333333333333333,False,"['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']",True,['サウスインディアンレイク']
999,3542688.0,サザンインディアン湖,"['湖岸', 'の', '地域', '区分']",42,45,サザンインディアンレイク,42,193,サザンインディアンレイク,42,57,42,205,False,True,False,False,False,False,2506,2518,5783,5795,False,サザンインディアンレイク,"yes,yes,yes,yes,no,no,yes,no,yes,no",False,False,False,False,False,False,False,False,False,1999,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'no']",False,['サザンインディアンレイク']
1000,3542688.0,サザンインディアン湖,['別名'],35,0,サザンインディアン湖,35,6,サザンインディアン湖,35,10,35,16,False,False,False,True,False,False,2319,2329,5087,5097,False,サザンインディアン湖,"no,no,yes,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,2000,1,5,0.16666666666666666,False,"['no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"['サザンインディアン', '湖']"
1001,3542688.0,サザンインディアン湖,"['流入', '・', '流出', '河川']",35,25,チャーチル川,35,332,チャーチル川,35,31,35,338,True,False,True,True,True,False,2344,2350,5413,5419,True,チャーチル川,"no,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2001,4,2,0.6666666666666666,True,"['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['チャーチル', '川']"
1002,3542688.0,サザンインディアン湖,"['流入', '・', '流出', '河川']",43,8,チャーチル川,43,15,チャーチル川,43,14,43,21,True,True,False,True,True,False,2564,2570,5848,5854,True,チャーチル川,"yes,yes,yes,yes,yes,yes,no,yes,yes,yes",False,False,False,False,False,False,False,False,False,2002,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",True,"['チャーチル', '川']"
1003,3542688.0,サザンインディアン湖,['所在地'],35,25,チャーチル川の途中,35,332,チャーチル川</a>の途中,35,34,35,345,False,True,False,False,False,False,2344,2353,5413,5426,False,チャーチル川の途中,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2003,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['チャーチル', '川', 'の', '途中']"
1004,3542688.0,サザンインディアン湖,"['流入', '・', '流出', '河川']",43,32,ネルソン川,43,120,ネルソン川,43,37,43,125,False,False,False,False,True,False,2588,2593,5953,5958,False,ネルソン川,"yes,yes,yes,yes,nan,no,yes,yes,yes,no",False,False,False,False,False,False,False,False,False,2004,1,5,0.16666666666666666,False,"['yes', 'yes', 'yes', 'yes', 'nan', 'no', 'yes', 'yes', 'yes', 'no']",True,"['ネルソン', '川']"
1005,3542688.0,サザンインディアン湖,"['湖岸', 'の', '地域', '区分']",42,0,ファースト・ネーション,42,144,ファースト・ネーション,42,11,42,155,True,False,False,False,False,False,2461,2472,5734,5745,False,ファースト・ネーション,"no,no,no,yes,yes,yes,yes,no,no,yes",False,False,False,False,False,False,False,False,False,2005,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes']",False,['ファースト・ネーション']
1006,3542688.0,サザンインディアン湖,['所在地'],35,15,マニトバ州,35,171,マニトバ州,35,20,35,176,True,True,True,True,True,False,2334,2339,5252,5257,True,マニトバ州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2006,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['マニトバ', '州']"
1007,3542688.0,サザンインディアン湖,['所在地'],36,28,マニトバ州,36,35,マニトバ州,36,33,36,40,True,True,False,True,True,False,2389,2394,5469,5474,True,マニトバ州,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2007,4,2,0.6666666666666666,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['マニトバ', '州']"
1008,3542688.0,サザンインディアン湖,"['流入', '・', '流出', '河川']",43,40,ラット川,43,132,ラット川,43,44,43,136,True,False,False,True,True,False,2596,2600,5965,5969,True,ラット川,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2008,3,3,0.5,True,"['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['ラット', '川']"
1009,3542688.0,サザンインディアン湖,"['流入', '・', '流出', '河川']",43,37,水系,43,129,水系,43,39,43,131,False,False,False,False,True,False,2593,2595,5962,5964,False,水系,"no,no,no,no,no,no,no,no,yes,no",False,False,False,False,False,False,False,False,False,2009,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",False,['水系']
1010,3542688.0,サザンインディアン湖,['種類'],35,23,湖,35,183,湖,35,24,35,184,True,True,True,True,True,False,2342,2343,5264,5265,True,湖,"yes,nan,no,yes,yes,no,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2010,5,1,0.8333333333333334,True,"['yes', 'nan', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",True,['湖']
1011,3542688.0,サザンインディアン湖,['種類'],35,37,湖,35,348,湖,35,38,35,349,True,True,True,True,True,False,2356,2357,5429,5430,True,湖,"yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2011,5,1,0.8333333333333334,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,['湖']
1012,3542688.0,サザンインディアン湖,['種類'],36,51,湖,36,58,湖,36,52,36,59,True,False,False,False,False,False,2412,2413,5492,5493,False,湖,"yes,yes,no,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2012,1,5,0.16666666666666666,False,"['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,['湖']
1013,192615.0,ザイサン湖,"['長', 'さ']",40,13,)最大幅48 km,40,23,")</td></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap; background: #cedaf2"">最大幅</th><td class="""" style="""" itemprop="""">
48&#160;km",41,5,41,10,False,True,False,False,False,False,2498,2507,7603,7781,False,")最大幅
48 km","no,nan,nan,no,no,yes,nan,yes,nan,no",False,False,False,False,False,False,False,False,False,2013,1,5,0.16666666666666666,False,"['no', 'nan', 'nan', 'no', 'no', 'yes', 'nan', 'yes', 'nan', 'no']",False,"[')', '最大', '幅', '48', '▁', 'km']"
1014,192615.0,ザイサン湖,['成因'],43,11,)水面の標高420,43,21,")</td></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap; background: #cedaf2"">水面の<a href=""/index.php/%E9%AB%98%E3%81%95"" title=""高さ"">標高</a></th><td class="""" style="""" itemprop="""">
420",44,3,44,3,False,True,False,False,False,False,2553,2562,8251,8479,False,")水面の標高
420","nan,no,no,no,no,no,no,no,no,no",False,False,False,False,False,False,False,False,False,2014,1,5,0.16666666666666666,False,"['nan', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",False,"[')', '水面', 'の', '標高', '420']"
1015,192615.0,ザイサン湖,"['座標', '・', '経度']",41,12,")面積1,810",41,22,")</td></tr><tr class="""" style="""" itemprop=""""><th scope=""row"" style=""text-align:left; white-space:nowrap; background: #cedaf2""><a href=""/index.php/%E9%9D%A2%E7%A9%8D"" title=""面積"">面積</a></th><td class="""" style="""" itemprop="""">
1,810",42,5,42,5,False,True,False,False,False,False,2514,2522,7793,8020,False,")面積
1,810","no,no,no,no,no,no,nan,yes,no,no",False,False,False,False,False,False,False,False,False,2015,1,5,0.16666666666666666,False,"['no', 'no', 'no', 'no', 'no', 'no', 'nan', 'yes', 'no', 'no']",False,"[')', '面積', '1', ',', '810']"
1016,192615.0,ザイサン湖,"['水面', '標高']",44,7,"1,380 ft",44,12,"1,380&#160;ft",44,15,44,25,False,False,True,True,True,False,2566,2574,8488,8501,True,"1,380 ft","yes,yes,yes,yes,yes,yes,yes,yes,yes,yes",False,False,False,False,False,False,False,False,False,2016,3,3,0.5,True,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",True,"['1', ',', '380', '▁', 'ft']"
